îÑè„ID,å⁄ãqID,å_ñÒID,îÑè„ì˙,îÑè„
S-1002329,C-1000019,N-1000014,2021/1/5,80000
S-1002330,C-1000045,N-1000055,2021/1/5,9000
S-1002331,C-1000558,N-1002898,2021/1/5,15000
S-1002332,C-1000289,N-1002899,2021/1/5,13000
S-1002333,C-1000304,N-1000426,2021/1/5,50000
S-1002334,C-1000558,N-1000961,2021/1/5,15000
S-1002335,C-1000558,N-1000959,2021/1/5,15000
S-1002336,C-1000562,N-1000958,2021/1/5,13000
S-1002337,C-1000562,N-1000957,2021/1/5,13000
S-1002338,C-1000829,N-1001706,2021/1/5,50000
S-1002339,C-1000484,N-1000755,2021/1/5,80000
S-1002340,C-1000500,N-1000782,2021/1/5,21000
S-1002341,C-1000304,N-1000431,2021/1/5,50000
S-1002342,C-1000520,N-1002976,2021/1/5,30000
S-1002343,C-1000304,N-1000420,2021/1/5,50000
S-1002344,C-1000520,N-1000864,2021/1/5,30000
S-1002345,C-1000956,N-1002191,2021/1/5,30000
S-1002346,C-1000956,N-1002192,2021/1/5,30000
S-1002347,C-1000304,N-1000419,2021/1/5,50000
S-1002348,C-1000520,N-1000863,2021/1/5,30000
S-1002421,C-1000304,N-1000418,2021/1/5,50000
S-1002422,C-1000520,N-1000862,2021/1/5,30000
S-1002423,C-1000520,N-1000861,2021/1/5,30000
S-1002424,C-1000520,N-1000860,2021/1/5,30000
S-1002425,C-1000520,N-1000859,2021/1/5,30000
S-1002426,C-1000520,N-1000858,2021/1/5,30000
S-1002427,C-1001136,N-1002805,2021/1/5,29000
S-1002428,C-1000881,N-1001897,2021/1/5,50000
S-1002429,C-1000151,N-1001628,2021/1/5,15000
S-1002430,C-1000151,N-1001627,2021/1/5,15000
S-1002431,C-1000646,N-1001177,2021/1/5,21000
S-1002432,C-1000520,N-1000865,2021/1/5,30000
S-1002433,C-1000331,N-1001947,2021/1/5,29000
S-1002434,C-1000881,N-1001896,2021/1/5,50000
S-1002435,C-1000304,N-1000421,2021/1/5,50000
S-1002436,C-1000411,N-1002977,2021/1/5,10000
S-1002437,C-1000151,N-1002978,2021/1/5,13000
S-1002438,C-1000667,N-1001850,2021/1/6,13000
S-1002439,C-1000485,N-1000758,2021/1/6,50000
S-1002440,C-1001156,N-1002900,2021/1/6,50000
S-1002441,C-1000896,N-1001978,2021/1/6,15000
S-1002442,C-1000896,N-1001977,2021/1/6,15000
S-1002443,C-1000075,N-1000078,2021/1/6,30000
S-1002444,C-1000485,N-1000756,2021/1/6,50000
S-1002519,C-1000075,N-1000077,2021/1/6,30000
S-1002520,C-1000422,N-1000636,2021/1/6,50000
S-1002521,C-1000214,N-1003145,2021/1/6,13000
S-1002522,C-1000214,N-1001010,2021/1/6,30000
S-1002523,C-1000214,N-1001011,2021/1/6,30000
S-1002524,C-1000075,N-1000076,2021/1/6,30000
S-1002525,C-1001251,N-1003229,2021/1/6,30000
S-1002526,C-1000422,N-1002901,2021/1/6,50000
S-1002527,C-1000359,N-1003228,2021/1/6,50000
S-1002528,C-1000422,N-1000638,2021/1/6,50000
S-1002529,C-1001228,N-1003146,2021/1/6,21000
S-1002530,C-1000707,N-1001345,2021/1/6,10000
S-1002531,C-1001245,N-1003227,2021/1/6,13000
S-1002532,C-1001244,N-1003226,2021/1/6,30000
S-1002533,C-1001228,N-1003147,2021/1/6,21000
S-1002534,C-1000422,N-1000639,2021/1/6,50000
S-1002535,C-1000422,N-1000640,2021/1/6,50000
S-1002536,C-1001006,N-1002341,2021/1/6,50000
S-1002537,C-1000707,N-1001344,2021/1/6,10000
S-1002538,C-1001006,N-1002340,2021/1/6,50000
S-1002539,C-1000422,N-1000637,2021/1/6,50000
S-1002540,C-1000896,N-1001979,2021/1/6,15000
S-1002541,C-1000359,N-1000759,2021/1/6,30000
S-1002542,C-1001027,N-1002423,2021/1/6,29000
S-1002617,C-1001027,N-1002424,2021/1/6,29000
S-1002618,C-1001313,N-1003415,2021/1/6,13000
S-1002619,C-1001042,N-1002532,2021/1/6,80000
S-1002620,C-1000721,N-1001457,2021/1/6,10000
S-1002621,C-1000440,N-1000667,2021/1/6,15000
S-1002622,C-1001156,N-1002905,2021/1/6,50000
S-1002623,C-1000832,N-1002979,2021/1/6,29000
S-1002624,C-1000842,N-1002533,2021/1/6,13000
S-1002625,C-1000721,N-1001456,2021/1/6,10000
S-1002626,C-1000563,N-1002904,2021/1/6,30000
S-1002627,C-1000319,N-1000906,2021/1/6,9000
S-1002628,C-1000319,N-1000905,2021/1/6,9000
S-1002629,C-1000908,N-1002049,2021/1/6,13000
S-1002630,C-1001148,N-1002902,2021/1/6,13000
S-1002631,C-1000075,N-1003416,2021/1/6,29000
S-1002632,C-1001313,N-1003414,2021/1/6,13000
S-1002633,C-1000096,N-1000111,2021/1/6,9000
S-1002634,C-1001313,N-1003413,2021/1/6,13000
S-1002635,C-1000021,N-1002535,2021/1/6,9000
S-1002636,C-1000096,N-1000110,2021/1/6,9000
S-1002637,C-1000096,N-1003412,2021/1/6,10000
S-1002638,C-1001042,N-1002534,2021/1/6,80000
S-1002639,C-1000075,N-1000080,2021/1/6,13000
S-1002640,C-1001251,N-1003230,2021/1/6,30000
S-1002715,C-1000075,N-1000079,2021/1/6,13000
S-1002716,C-1000563,N-1000962,2021/1/6,30000
S-1002717,C-1000563,N-1000963,2021/1/6,30000
S-1002718,C-1001148,N-1002903,2021/1/6,13000
S-1002719,C-1000908,N-1002048,2021/1/6,13000
S-1002720,C-1001027,N-1002425,2021/1/6,29000
S-1002721,C-1000359,N-1000757,2021/1/6,30000
S-1002722,C-1001244,N-1003225,2021/1/6,30000
S-1002723,C-1000022,N-1000017,2021/1/6,30000
S-1002724,C-1000022,N-1000016,2021/1/6,50000
S-1002725,C-1001125,N-1002810,2021/1/6,29000
S-1002726,C-1001125,N-1002811,2021/1/6,29000
S-1002727,C-1001126,N-1002812,2021/1/6,15000
S-1002728,C-1001125,N-1002813,2021/1/6,29000
S-1002729,C-1001126,N-1002814,2021/1/6,15000
S-1002730,C-1000418,N-1001229,2021/1/6,50000
S-1002731,C-1000061,N-1001230,2021/1/6,9000
S-1002732,C-1000061,N-1001231,2021/1/6,9000
S-1002733,C-1000418,N-1001232,2021/1/6,50000
S-1002734,C-1000022,N-1000015,2021/1/6,50000
S-1002735,C-1000990,N-1002336,2021/1/6,15000
S-1002736,C-1000990,N-1002337,2021/1/6,15000
S-1002737,C-1001007,N-1002338,2021/1/6,21000
S-1002738,C-1000408,N-1001118,2021/1/6,80000
S-1002810,C-1000832,N-1001707,2021/1/6,29000
S-1002811,C-1000627,N-1001119,2021/1/6,15000
S-1002812,C-1000022,N-1000018,2021/1/6,30000
S-1002813,C-1000022,N-1000020,2021/1/6,50000
S-1002814,C-1000021,N-1000021,2021/1/6,21000
S-1002815,C-1000804,N-1001629,2021/1/6,9000
S-1002816,C-1000781,N-1002279,2021/1/6,15000
S-1002817,C-1000781,N-1002280,2021/1/6,15000
S-1002818,C-1000842,N-1002281,2021/1/6,13000
S-1002819,C-1000022,N-1000023,2021/1/6,15000
S-1002820,C-1000842,N-1002282,2021/1/6,13000
S-1002821,C-1000842,N-1002283,2021/1/6,13000
S-1002822,C-1000022,N-1001630,2021/1/6,15000
S-1002823,C-1000022,N-1001631,2021/1/6,15000
S-1002824,C-1000804,N-1001632,2021/1/6,9000
S-1002825,C-1000022,N-1000019,2021/1/6,50000
S-1002826,C-1000957,N-1002193,2021/1/6,50000
S-1002898,C-1000022,N-1000024,2021/1/6,15000
S-1002899,C-1000408,N-1001120,2021/1/6,80000
S-1002900,C-1000832,N-1001708,2021/1/6,29000
S-1002901,C-1000422,N-1000641,2021/1/6,50000
S-1002902,C-1001007,N-1002339,2021/1/6,21000
S-1002903,C-1001245,N-1003223,2021/1/6,13000
S-1002904,C-1001080,N-1002637,2021/1/6,21000
S-1002905,C-1001078,N-1002635,2021/1/6,15000
S-1002906,C-1001245,N-1003224,2021/1/6,13000
S-1002907,C-1001078,N-1002636,2021/1/6,15000
S-1002908,C-1000050,N-1000058,2021/1/7,21000
S-1002909,C-1001182,N-1002981,2021/1/7,15000
S-1002910,C-1000305,N-1000502,2021/1/7,80000
S-1002911,C-1000290,N-1000379,2021/1/7,15000
S-1002912,C-1000625,N-1001125,2021/1/7,21000
S-1002913,C-1000216,N-1001580,2021/1/7,21000
S-1002985,C-1000194,N-1000866,2021/1/7,30000
S-1002986,C-1000194,N-1000867,2021/1/7,30000
S-1002987,C-1000522,N-1000869,2021/1/7,80000
S-1002988,C-1000395,N-1000567,2021/1/7,30000
S-1002989,C-1001182,N-1002980,2021/1/7,15000
S-1002990,C-1000934,N-1002118,2021/1/7,9000
S-1002991,C-1000593,N-1001581,2021/1/7,30000
S-1002992,C-1000625,N-1001123,2021/1/7,21000
S-1002993,C-1000567,N-1001122,2021/1/7,30000
S-1002994,C-1000567,N-1001121,2021/1/7,30000
S-1002995,C-1000245,N-1001422,2021/1/7,50000
S-1002996,C-1000305,N-1000503,2021/1/7,80000
S-1002997,C-1000527,N-1000884,2021/1/7,6000
S-1002998,C-1001096,N-1002638,2021/1/7,29000
S-1002999,C-1001302,N-1003417,2021/1/7,30000
S-1003000,C-1000522,N-1003320,2021/1/7,80000
S-1003001,C-1001316,N-1003418,2021/1/7,80000
S-1003002,C-1000625,N-1001124,2021/1/7,21000
S-1003003,C-1000395,N-1000568,2021/1/7,30000
S-1003004,C-1001181,N-1002982,2021/1/7,50000
S-1003005,C-1000290,N-1002536,2021/1/7,50000
S-1003006,C-1001208,N-1003063,2021/1/7,80000
S-1003078,C-1000050,N-1000056,2021/1/7,21000
S-1003079,C-1000305,N-1002342,2021/1/7,80000
S-1003080,C-1000290,N-1000378,2021/1/7,15000
S-1003081,C-1000510,N-1000820,2021/1/7,21000
S-1003082,C-1000510,N-1000821,2021/1/7,21000
S-1003083,C-1000245,N-1001419,2021/1/7,50000
S-1003084,C-1000245,N-1001420,2021/1/7,50000
S-1003085,C-1000290,N-1000377,2021/1/7,15000
S-1003086,C-1000510,N-1000822,2021/1/7,21000
S-1003087,C-1000245,N-1001421,2021/1/7,50000
S-1003088,C-1000510,N-1000823,2021/1/7,21000
S-1003089,C-1000395,N-1000569,2021/1/7,30000
S-1003090,C-1000601,N-1001050,2021/1/7,21000
S-1003091,C-1000050,N-1000057,2021/1/7,21000
S-1003092,C-1000882,N-1001899,2021/1/7,15000
S-1003093,C-1000882,N-1001898,2021/1/7,15000
S-1003094,C-1001174,N-1002988,2021/1/7,80000
S-1003166,C-1000395,N-1000572,2021/1/7,30000
S-1003167,C-1001176,N-1002987,2021/1/7,29000
S-1003168,C-1001176,N-1002986,2021/1/7,29000
S-1003169,C-1001174,N-1002985,2021/1/7,80000
S-1003170,C-1000395,N-1000570,2021/1/7,30000
S-1003171,C-1000216,N-1001583,2021/1/7,21000
S-1003172,C-1001181,N-1002984,2021/1/7,50000
S-1003173,C-1001181,N-1002983,2021/1/7,50000
S-1003174,C-1000601,N-1001051,2021/1/7,21000
S-1003175,C-1001094,N-1002640,2021/1/7,50000
S-1003176,C-1000461,N-1002639,2021/1/7,15000
S-1003177,C-1001316,N-1003419,2021/1/7,80000
S-1003178,C-1000934,N-1002114,2021/1/7,9000
S-1003179,C-1000934,N-1002115,2021/1/7,9000
S-1003180,C-1000750,N-1002116,2021/1/7,21000
S-1003181,C-1000909,N-1002050,2021/1/7,29000
S-1003182,C-1000844,N-1001772,2021/1/7,80000
S-1003183,C-1000844,N-1001771,2021/1/7,80000
S-1003184,C-1000750,N-1002117,2021/1/7,21000
S-1003185,C-1000290,N-1000380,2021/1/7,50000
S-1003186,C-1000290,N-1002642,2021/1/7,15000
S-1003187,C-1000193,N-1000232,2021/1/7,9000
S-1003188,C-1001096,N-1002643,2021/1/7,29000
S-1003189,C-1000844,N-1001770,2021/1/7,21000
S-1003264,C-1001092,N-1002644,2021/1/7,21000
S-1003265,C-1000527,N-1003321,2021/1/7,6000
S-1003266,C-1000461,N-1000690,2021/1/7,15000
S-1003267,C-1000461,N-1000689,2021/1/7,15000
S-1003268,C-1000193,N-1000231,2021/1/7,9000
S-1003269,C-1001092,N-1002646,2021/1/7,21000
S-1003402,C-1000844,N-1001769,2021/1/7,80000
S-1003403,C-1000844,N-1001768,2021/1/7,21000
S-1003404,C-1001092,N-1002645,2021/1/7,21000
S-1003405,C-1000674,N-1001233,2021/1/7,13000
S-1003406,C-1000290,N-1000381,2021/1/7,50000
S-1003407,C-1000674,N-1001234,2021/1/7,13000
S-1003408,C-1000277,N-1000909,2021/1/7,29000
S-1003409,C-1000535,N-1000910,2021/1/7,10000
S-1003410,C-1000909,N-1002051,2021/1/7,29000
S-1003411,C-1001094,N-1002641,2021/1/7,50000
S-1003483,C-1000674,N-1002426,2021/1/7,13000
S-1003484,C-1000277,N-1000908,2021/1/7,29000
S-1003485,C-1000290,N-1000382,2021/1/7,15000
S-1003486,C-1001208,N-1003062,2021/1/7,80000
S-1003487,C-1000535,N-1000907,2021/1/7,10000
S-1003488,C-1000806,N-1001633,2021/1/8,50000
S-1003489,C-1001282,N-1003324,2021/1/8,13000
S-1003490,C-1001279,N-1003323,2021/1/8,80000
S-1003491,C-1000991,N-1002346,2021/1/8,80000
S-1003492,C-1000413,N-1000605,2021/1/8,80000
S-1003493,C-1000006,N-1001853,2021/1/8,21000
S-1003494,C-1000293,N-1000385,2021/1/8,6000
S-1003495,C-1001008,N-1002349,2021/1/8,13000
S-1003496,C-1000991,N-1002345,2021/1/8,80000
S-1003497,C-1000897,N-1001980,2021/1/8,9000
S-1003498,C-1000231,N-1000607,2021/1/8,10000
S-1003499,C-1001282,N-1003322,2021/1/8,13000
S-1003500,C-1001008,N-1002347,2021/1/8,13000
S-1003501,C-1000991,N-1002344,2021/1/8,80000
S-1003502,C-1000991,N-1002343,2021/1/8,80000
S-1003503,C-1000615,N-1001950,2021/1/8,29000
S-1003504,C-1000413,N-1000606,2021/1/8,80000
S-1003505,C-1000293,N-1000383,2021/1/8,6000
S-1003506,C-1000293,N-1000384,2021/1/8,6000
S-1003584,C-1000628,N-1001981,2021/1/8,30000
S-1003585,C-1000806,N-1001634,2021/1/8,50000
S-1003586,C-1000628,N-1001983,2021/1/8,30000
S-1003587,C-1000413,N-1000603,2021/1/8,50000
S-1003588,C-1000774,N-1001515,2021/1/8,13000
S-1003589,C-1000902,N-1002119,2021/1/8,50000
S-1003590,C-1000231,N-1002427,2021/1/8,10000
S-1003591,C-1000846,N-1001781,2021/1/8,80000
S-1003592,C-1000012,N-1002428,2021/1/8,6000
S-1003593,C-1000339,N-1001780,2021/1/8,29000
S-1003594,C-1000846,N-1001779,2021/1/8,80000
S-1003595,C-1000774,N-1001514,2021/1/8,13000
S-1003596,C-1000845,N-1001777,2021/1/8,21000
S-1003597,C-1000846,N-1001776,2021/1/8,30000
S-1003598,C-1000774,N-1002429,2021/1/8,6000
S-1003599,C-1000339,N-1001774,2021/1/8,29000
S-1003600,C-1000846,N-1001773,2021/1/8,30000
S-1003601,C-1000636,N-1001459,2021/1/8,50000
S-1003602,C-1000897,N-1003325,2021/1/8,9000
S-1003603,C-1000231,N-1000601,2021/1/8,10000
S-1003604,C-1000636,N-1001458,2021/1/8,50000
S-1003676,C-1000006,N-1001852,2021/1/8,21000
S-1003677,C-1000413,N-1000604,2021/1/8,50000
S-1003678,C-1001008,N-1002348,2021/1/8,13000
S-1003679,C-1000335,N-1000474,2021/1/8,80000
S-1003680,C-1000231,N-1000602,2021/1/8,10000
S-1003681,C-1000897,N-1001982,2021/1/8,9000
S-1003682,C-1001279,N-1003326,2021/1/8,80000
S-1003683,C-1000716,N-1003148,2021/1/8,10000
S-1003684,C-1000210,N-1000252,2021/1/8,15000
S-1003685,C-1001111,N-1002721,2021/1/8,15000
S-1003686,C-1001111,N-1002720,2021/1/8,15000
S-1003687,C-1001113,N-1002719,2021/1/8,30000
S-1003688,C-1000054,N-1001179,2021/1/8,6000
S-1003689,C-1000054,N-1001181,2021/1/8,6000
S-1003690,C-1000054,N-1001182,2021/1/8,6000
S-1003691,C-1000012,N-1000204,2021/1/8,6000
S-1003692,C-1000054,N-1001183,2021/1/8,6000
S-1003693,C-1001201,N-1003065,2021/1/8,30000
S-1003694,C-1000536,N-1000914,2021/1/8,15000
S-1003695,C-1000536,N-1000913,2021/1/8,15000
S-1003696,C-1000144,N-1000912,2021/1/8,15000
S-1003697,C-1000144,N-1000911,2021/1/8,15000
S-1003698,C-1000008,N-1000279,2021/1/8,50000
S-1003699,C-1000536,N-1000916,2021/1/8,15000
S-1003777,C-1000012,N-1000205,2021/1/8,6000
S-1003778,C-1001158,N-1002907,2021/1/8,21000
S-1003779,C-1001158,N-1002906,2021/1/8,21000
S-1003780,C-1001144,N-1002819,2021/1/8,6000
S-1003781,C-1001201,N-1003066,2021/1/8,30000
S-1003782,C-1000413,N-1002818,2021/1/8,80000
S-1003783,C-1001123,N-1002816,2021/1/8,21000
S-1003784,C-1001123,N-1002815,2021/1/8,21000
S-1003785,C-1000325,N-1001054,2021/1/8,50000
S-1003786,C-1000325,N-1001053,2021/1/8,50000
S-1003787,C-1000325,N-1001052,2021/1/8,50000
S-1003788,C-1001201,N-1003064,2021/1/8,30000
S-1003789,C-1000469,N-1001095,2021/1/8,13000
S-1003790,C-1000054,N-1003420,2021/1/8,6000
S-1003791,C-1000469,N-1001096,2021/1/8,13000
S-1003792,C-1000538,N-1001097,2021/1/8,13000
S-1003793,C-1000018,N-1001127,2021/1/8,30000
S-1003794,C-1000018,N-1001128,2021/1/8,30000
S-1003795,C-1000127,N-1000280,2021/1/8,10000
S-1003796,C-1000716,N-1001375,2021/1/8,10000
S-1003797,C-1000536,N-1000915,2021/1/8,15000
S-1003798,C-1000127,N-1000281,2021/1/8,10000
S-1003799,C-1000162,N-1000309,2021/1/8,50000
S-1003800,C-1000238,N-1000308,2021/1/8,21000
S-1003878,C-1000162,N-1000306,2021/1/8,50000
S-1003879,C-1000258,N-1000332,2021/1/8,50000
S-1003880,C-1000486,N-1001276,2021/1/8,10000
S-1003881,C-1000462,N-1000691,2021/1/8,50000
S-1003882,C-1000258,N-1000331,2021/1/8,50000
S-1003883,C-1000716,N-1001376,2021/1/8,10000
S-1003884,C-1000462,N-1000693,2021/1/8,50000
S-1003885,C-1000678,N-1002990,2021/1/8,6000
S-1003886,C-1000716,N-1002989,2021/1/8,10000
S-1003887,C-1000258,N-1000330,2021/1/8,50000
S-1003888,C-1000158,N-1000694,2021/1/8,10000
S-1003889,C-1000158,N-1000695,2021/1/8,10000
S-1003890,C-1000462,N-1000692,2021/1/8,50000
S-1003891,C-1000462,N-1000699,2021/1/8,50000
S-1003892,C-1000462,N-1000698,2021/1/8,50000
S-1003893,C-1000462,N-1000697,2021/1/8,50000
S-1003894,C-1000258,N-1000329,2021/1/8,50000
S-1003895,C-1000501,N-1000783,2021/1/8,15000
S-1003896,C-1000462,N-1000696,2021/1/8,50000
S-1003897,C-1000501,N-1000784,2021/1/8,15000
S-1003898,C-1000052,N-1002647,2021/1/9,50000
S-1003899,C-1000649,N-1001188,2021/1/9,13000
S-1003900,C-1000108,N-1000125,2021/1/9,13000
S-1003901,C-1000936,N-1003067,2021/1/9,15000
S-1003978,C-1000649,N-1001189,2021/1/9,13000
S-1003979,C-1000649,N-1001184,2021/1/9,13000
S-1003980,C-1000239,N-1000310,2021/1/9,15000
S-1003981,C-1000589,N-1001518,2021/1/9,13000
S-1003982,C-1001249,N-1003327,2021/1/9,50000
S-1003983,C-1000589,N-1001517,2021/1/9,13000
S-1003984,C-1000589,N-1001516,2021/1/9,13000
S-1003985,C-1000239,N-1000311,2021/1/9,15000
S-1003986,C-1001001,N-1002352,2021/1/9,80000
S-1003987,C-1000978,N-1002284,2021/1/9,15000
S-1003988,C-1000051,N-1000060,2021/1/9,30000
S-1003989,C-1000036,N-1001129,2021/1/9,13000
S-1003990,C-1001084,N-1002649,2021/1/9,13000
S-1003991,C-1000649,N-1001185,2021/1/9,13000
S-1003992,C-1000649,N-1001186,2021/1/9,13000
S-1003993,C-1000649,N-1001187,2021/1/9,13000
S-1003994,C-1001077,N-1002723,2021/1/9,10000
S-1003995,C-1000649,N-1002724,2021/1/9,13000
S-1003996,C-1001116,N-1002725,2021/1/9,80000
S-1003997,C-1000108,N-1002726,2021/1/9,13000
S-1003998,C-1001116,N-1002727,2021/1/9,80000
S-1003999,C-1000260,N-1000334,2021/1/9,13000
S-1004000,C-1001084,N-1002650,2021/1/9,13000
S-1004001,C-1000224,N-1000282,2021/1/9,50000
S-1004078,C-1000051,N-1000059,2021/1/9,30000
S-1004079,C-1000036,N-1001132,2021/1/9,13000
S-1004080,C-1000036,N-1001131,2021/1/9,13000
S-1004081,C-1000036,N-1001130,2021/1/9,13000
S-1004082,C-1001077,N-1002648,2021/1/9,50000
S-1004083,C-1000007,N-1002820,2021/1/9,21000
S-1004084,C-1000051,N-1000063,2021/1/9,21000
S-1004085,C-1000052,N-1002822,2021/1/9,21000
S-1004086,C-1000870,N-1001855,2021/1/9,30000
S-1004087,C-1000870,N-1001856,2021/1/9,30000
S-1004088,C-1000911,N-1002059,2021/1/9,10000
S-1004089,C-1000910,N-1002058,2021/1/9,80000
S-1004090,C-1000910,N-1002057,2021/1/9,80000
S-1004091,C-1000911,N-1002056,2021/1/9,10000
S-1004092,C-1000910,N-1002054,2021/1/9,80000
S-1004093,C-1000911,N-1002053,2021/1/9,10000
S-1004094,C-1000502,N-1000785,2021/1/9,80000
S-1004095,C-1000502,N-1000786,2021/1/9,80000
S-1004096,C-1000354,N-1000506,2021/1/9,30000
S-1004097,C-1000354,N-1000504,2021/1/9,30000
S-1004098,C-1000081,N-1002992,2021/1/9,13000
S-1004099,C-1000883,N-1001900,2021/1/9,9000
S-1004100,C-1000081,N-1001854,2021/1/9,13000
S-1004101,C-1000883,N-1001901,2021/1/9,9000
S-1004179,C-1000673,N-1001990,2021/1/9,9000
S-1004180,C-1000673,N-1001989,2021/1/9,9000
S-1004181,C-1000673,N-1001988,2021/1/9,9000
S-1004182,C-1000673,N-1001987,2021/1/9,9000
S-1004183,C-1000673,N-1001986,2021/1/9,9000
S-1004184,C-1000898,N-1001985,2021/1/9,15000
S-1004185,C-1000898,N-1001984,2021/1/9,15000
S-1004186,C-1000143,N-1000169,2021/1/9,21000
S-1004187,C-1000143,N-1000168,2021/1/9,21000
S-1004188,C-1000007,N-1000001,2021/1/9,21000
S-1004189,C-1000511,N-1000825,2021/1/9,29000
S-1004190,C-1000511,N-1000824,2021/1/9,29000
S-1004191,C-1000143,N-1000167,2021/1/9,30000
S-1004192,C-1000143,N-1000166,2021/1/9,30000
S-1004193,C-1000007,N-1000002,2021/1/9,21000
S-1004194,C-1000051,N-1003235,2021/1/9,21000
S-1004195,C-1001262,N-1003234,2021/1/9,10000
S-1004196,C-1000537,N-1000917,2021/1/9,30000
S-1004197,C-1001145,N-1002823,2021/1/9,30000
S-1004198,C-1000052,N-1000061,2021/1/9,50000
S-1004199,C-1000405,N-1001056,2021/1/9,50000
S-1004200,C-1000051,N-1000062,2021/1/9,21000
S-1004201,C-1000405,N-1001055,2021/1/9,50000
S-1004202,C-1000108,N-1000124,2021/1/9,13000
S-1004280,C-1000306,N-1000432,2021/1/9,21000
S-1004281,C-1000306,N-1000433,2021/1/9,21000
S-1004282,C-1000041,N-1002125,2021/1/9,21000
S-1004283,C-1000936,N-1002124,2021/1/9,6000
S-1004284,C-1000936,N-1002123,2021/1/9,6000
S-1004285,C-1000052,N-1000064,2021/1/9,50000
S-1004286,C-1000936,N-1002122,2021/1/9,6000
S-1004287,C-1000041,N-1002121,2021/1/9,21000
S-1004288,C-1000167,N-1000207,2021/1/9,50000
S-1004289,C-1000051,N-1000065,2021/1/9,21000
S-1004290,C-1000167,N-1000206,2021/1/9,50000
S-1004291,C-1001262,N-1003233,2021/1/9,10000
S-1004292,C-1000537,N-1000918,2021/1/9,30000
S-1004293,C-1001249,N-1003232,2021/1/9,50000
S-1004294,C-1000331,N-1001791,2021/1/9,10000
S-1004295,C-1000847,N-1001790,2021/1/9,13000
S-1004296,C-1001249,N-1003231,2021/1/9,50000
S-1004297,C-1001145,N-1002821,2021/1/9,30000
S-1004298,C-1000847,N-1001789,2021/1/9,13000
S-1004299,C-1000847,N-1001787,2021/1/9,13000
S-1004300,C-1000847,N-1001786,2021/1/9,13000
S-1004301,C-1000847,N-1001785,2021/1/9,13000
S-1004302,C-1000847,N-1001784,2021/1/9,13000
S-1004303,C-1000847,N-1001783,2021/1/9,13000
S-1004381,C-1000098,N-1002908,2021/1/9,6000
S-1004382,C-1000331,N-1001788,2021/1/9,10000
S-1004383,C-1001001,N-1002353,2021/1/9,80000
S-1004384,C-1000978,N-1003149,2021/1/9,15000
S-1004385,C-1000007,N-1000000,2021/1/9,21000
S-1004386,C-1000441,N-1000669,2021/1/9,9000
S-1004387,C-1000187,N-1000609,2021/1/9,80000
S-1004388,C-1000360,N-1001346,2021/1/9,10000
S-1004389,C-1000350,N-1000611,2021/1/9,15000
S-1004390,C-1000441,N-1003421,2021/1/9,9000
S-1004391,C-1000483,N-1001347,2021/1/9,50000
S-1004392,C-1000350,N-1000616,2021/1/9,15000
S-1004393,C-1000441,N-1000670,2021/1/9,9000
S-1004394,C-1000483,N-1001348,2021/1/9,50000
S-1004395,C-1000350,N-1000608,2021/1/9,15000
S-1004396,C-1001001,N-1002354,2021/1/9,80000
S-1004397,C-1000360,N-1001349,2021/1/9,10000
S-1004398,C-1000098,N-1002537,2021/1/9,21000
S-1004399,C-1000291,N-1002538,2021/1/9,80000
S-1004400,C-1000752,N-1002539,2021/1/9,50000
S-1004401,C-1000098,N-1000112,2021/1/9,21000
S-1004402,C-1000291,N-1000615,2021/1/9,80000
S-1004403,C-1000752,N-1001461,2021/1/9,50000
S-1004404,C-1000291,N-1000614,2021/1/9,80000
S-1004609,C-1001314,N-1003422,2021/1/9,50000
S-1004610,C-1000350,N-1000612,2021/1/9,15000
S-1004611,C-1000259,N-1000335,2021/1/9,21000
S-1004612,C-1000260,N-1000336,2021/1/9,13000
S-1004613,C-1000752,N-1001460,2021/1/9,50000
S-1004614,C-1000098,N-1000113,2021/1/9,21000
S-1004615,C-1000259,N-1000333,2021/1/9,21000
S-1004616,C-1001162,N-1002909,2021/1/10,30000
S-1004617,C-1001017,N-1002435,2021/1/10,30000
S-1004618,C-1000466,N-1000701,2021/1/10,30000
S-1004619,C-1000569,N-1000964,2021/1/10,13000
S-1004620,C-1000569,N-1000966,2021/1/10,13000
S-1004621,C-1001128,N-1002827,2021/1/10,21000
S-1004622,C-1001162,N-1002910,2021/1/10,30000
S-1004623,C-1000466,N-1000700,2021/1/10,30000
S-1004624,C-1000564,N-1000968,2021/1/10,80000
S-1004625,C-1000240,N-1003329,2021/1/10,13000
S-1004626,C-1001031,N-1002431,2021/1/10,15000
S-1004627,C-1000618,N-1001098,2021/1/10,30000
S-1004628,C-1000618,N-1001099,2021/1/10,30000
S-1004629,C-1000619,N-1001100,2021/1/10,30000
S-1004630,C-1001031,N-1002437,2021/1/10,15000
S-1004631,C-1000235,N-1003236,2021/1/10,13000
S-1004632,C-1000372,N-1003237,2021/1/10,30000
S-1004714,C-1001276,N-1003330,2021/1/10,13000
S-1004715,C-1000827,N-1002911,2021/1/10,80000
S-1004716,C-1000564,N-1000969,2021/1/10,80000
S-1004717,C-1000488,N-1000761,2021/1/10,80000
S-1004718,C-1000489,N-1000762,2021/1/10,6000
S-1004719,C-1000937,N-1002126,2021/1/10,30000
S-1004720,C-1000979,N-1002285,2021/1/10,50000
S-1004721,C-1000979,N-1002286,2021/1/10,50000
S-1004722,C-1000464,N-1000704,2021/1/10,29000
