îÑè„ID,å⁄ãqID,å_ñÒID,îÑè„ì˙,îÑè„
S-1126037,C-1000670,N-1001228,2022/1/5,21000
S-1126038,C-1001118,N-1002807,2022/1/5,80000
S-1126039,C-1000828,N-1001695,2022/1/5,6000
S-1126040,C-1001044,N-1002529,2022/1/5,9000
S-1126041,C-1000410,N-1003411,2022/1/5,15000
S-1126042,C-1000558,N-1002898,2022/1/5,15000
S-1126043,C-1000411,N-1000599,2022/1/5,10000
S-1126044,C-1000411,N-1000597,2022/1/5,10000
S-1126045,C-1000304,N-1000425,2022/1/5,50000
S-1126046,C-1000670,N-1001227,2022/1/5,21000
S-1126047,C-1000304,N-1000420,2022/1/5,50000
S-1126062,C-1000562,N-1000958,2022/1/5,13000
S-1126063,C-1000646,N-1001178,2022/1/5,21000
S-1126064,C-1001136,N-1002805,2022/1/5,29000
S-1126065,C-1000319,N-1000905,2022/1/6,9000
S-1126066,C-1000022,N-1000016,2022/1/6,50000
S-1126067,C-1001427,N-1003932,2022/1/6,30000
S-1126068,C-1000359,N-1000757,2022/1/6,30000
S-1126069,C-1000422,N-1003795,2022/1/6,50000
S-1126070,C-1001027,N-1002424,2022/1/6,29000
S-1126071,C-1000022,N-1000024,2022/1/6,15000
S-1126072,C-1000804,N-1003473,2022/1/6,9000
S-1126073,C-1000319,N-1000906,2022/1/6,9000
S-1126074,C-1001245,N-1003683,2022/1/6,80000
S-1126075,C-1000096,N-1000111,2022/1/6,9000
S-1126076,C-1000908,N-1003930,2022/1/6,13000
S-1126077,C-1000022,N-1001630,2022/1/6,15000
S-1126078,C-1000563,N-1000963,2022/1/6,30000
S-1126079,C-1000422,N-1000637,2022/1/6,50000
S-1126080,C-1000422,N-1000638,2022/1/6,50000
S-1126081,C-1000422,N-1000640,2022/1/6,50000
S-1126082,C-1000061,N-1001231,2022/1/6,9000
S-1126083,C-1000440,N-1000667,2022/1/6,15000
S-1126084,C-1000075,N-1000079,2022/1/6,13000
S-1126085,C-1000096,N-1003412,2022/1/6,10000
S-1126101,C-1000667,N-1003589,2022/1/6,13000
S-1126102,C-1000422,N-1000641,2022/1/6,50000
S-1126103,C-1000214,N-1003145,2022/1/6,13000
S-1126104,C-1000842,N-1002533,2022/1/6,13000
S-1126105,C-1001228,N-1003146,2022/1/6,21000
S-1126106,C-1001027,N-1002423,2022/1/6,29000
S-1126107,C-1000096,N-1000110,2022/1/6,9000
S-1126108,C-1000359,N-1000759,2022/1/6,30000
S-1126109,C-1001042,N-1002532,2022/1/6,80000
S-1126110,C-1001427,N-1003931,2022/1/6,30000
S-1126111,C-1000832,N-1001708,2022/1/6,29000
S-1126112,C-1001313,N-1003413,2022/1/6,13000
S-1126113,C-1000418,N-1001232,2022/1/6,50000
S-1126114,C-1001228,N-1003147,2022/1/6,21000
S-1126115,C-1001245,N-1003223,2022/1/6,13000
S-1126116,C-1001427,N-1003933,2022/1/6,30000
S-1126117,C-1001042,N-1002534,2022/1/6,80000
S-1126118,C-1000563,N-1000962,2022/1/6,30000
S-1126119,C-1000418,N-1001229,2022/1/6,50000
S-1126120,C-1000804,N-1001629,2022/1/6,9000
S-1126121,C-1000022,N-1001631,2022/1/6,15000
S-1126122,C-1000022,N-1000019,2022/1/6,50000
S-1126123,C-1000422,N-1000639,2022/1/6,50000
S-1126124,C-1000022,N-1000017,2022/1/6,30000
S-1126140,C-1001228,N-1003634,2022/1/6,21000
S-1126141,C-1000832,N-1001707,2022/1/6,29000
S-1126142,C-1001042,N-1003889,2022/1/6,15000
S-1126143,C-1001125,N-1002810,2022/1/6,29000
S-1126158,C-1000022,N-1000023,2022/1/6,15000
S-1126159,C-1001148,N-1002902,2022/1/6,13000
S-1126160,C-1000359,N-1003228,2022/1/6,50000
S-1126161,C-1001125,N-1002811,2022/1/6,29000
S-1126162,C-1000896,N-1001977,2022/1/6,15000
S-1126163,C-1000022,N-1000018,2022/1/6,30000
S-1126164,C-1000721,N-1001457,2022/1/6,10000
S-1126165,C-1000075,N-1000078,2022/1/6,30000
S-1126166,C-1001125,N-1002813,2022/1/6,29000
S-1126167,C-1000781,N-1002280,2022/1/6,15000
S-1126168,C-1000842,N-1003833,2022/1/6,13000
S-1126169,C-1001245,N-1003227,2022/1/6,13000
S-1126170,C-1000896,N-1001979,2022/1/6,15000
S-1126171,C-1000061,N-1003684,2022/1/6,9000
S-1126172,C-1000408,N-1001118,2022/1/6,80000
S-1126187,C-1000627,N-1001119,2022/1/6,15000
S-1126188,C-1001251,N-1003229,2022/1/6,30000
S-1126189,C-1000075,N-1000077,2022/1/6,30000
S-1126190,C-1000842,N-1002283,2022/1/6,13000
S-1126191,C-1000422,N-1002901,2022/1/6,50000
S-1126192,C-1001156,N-1002900,2022/1/6,50000
S-1126193,C-1000075,N-1003416,2022/1/6,29000
S-1126194,C-1000408,N-1001120,2022/1/6,80000
S-1126195,C-1000408,N-1003472,2022/1/6,80000
S-1126210,C-1000022,N-1003834,2022/1/6,50000
S-1126211,C-1000832,N-1002979,2022/1/6,29000
S-1126212,C-1000908,N-1002049,2022/1/6,13000
S-1126213,C-1000842,N-1002282,2022/1/6,13000
S-1126214,C-1000842,N-1002281,2022/1/6,13000
S-1126215,C-1001251,N-1003230,2022/1/6,30000
S-1126216,C-1000022,N-1000015,2022/1/6,50000
S-1126217,C-1001313,N-1003414,2022/1/6,13000
S-1126218,C-1001080,N-1002637,2022/1/6,21000
S-1126219,C-1000896,N-1001978,2022/1/6,15000
S-1126220,C-1000908,N-1002048,2022/1/6,13000
S-1126221,C-1000990,N-1002337,2022/1/6,15000
S-1126245,C-1000781,N-1002279,2022/1/6,15000
S-1126246,C-1000022,N-1000020,2022/1/6,50000
S-1126247,C-1000990,N-1002336,2022/1/6,15000
S-1126248,C-1001313,N-1003415,2022/1/6,13000
S-1126249,C-1001245,N-1003224,2022/1/6,13000
S-1126250,C-1001244,N-1003225,2022/1/6,30000
S-1126251,C-1000485,N-1000758,2022/1/6,50000
S-1126252,C-1001148,N-1002903,2022/1/6,13000
S-1126253,C-1001007,N-1002338,2022/1/6,21000
S-1126254,C-1000422,N-1000636,2022/1/6,50000
S-1126255,C-1001078,N-1002635,2022/1/6,15000
S-1126256,C-1000075,N-1000076,2022/1/6,30000
S-1126257,C-1000563,N-1002904,2022/1/6,30000
S-1126258,C-1000214,N-1001011,2022/1/6,30000
S-1126259,C-1000804,N-1001632,2022/1/6,9000
S-1126260,C-1000485,N-1000756,2022/1/6,50000
S-1126261,C-1001027,N-1002425,2022/1/6,29000
S-1126262,C-1001007,N-1002339,2022/1/6,21000
S-1126263,C-1001244,N-1003226,2022/1/6,30000
S-1126264,C-1000721,N-1001456,2022/1/6,10000
S-1126265,C-1000707,N-1001344,2022/1/6,10000
S-1126266,C-1000305,N-1000502,2022/1/7,80000
S-1126267,C-1000194,N-1000867,2022/1/7,30000
S-1126268,C-1000290,N-1002642,2022/1/7,15000
S-1126289,C-1000522,N-1000869,2022/1/7,80000
S-1126290,C-1000750,N-1002116,2022/1/7,21000
S-1126291,C-1000050,N-1000057,2022/1/7,21000
S-1126292,C-1000395,N-1000570,2022/1/7,30000
S-1126293,C-1000277,N-1000909,2022/1/7,29000
S-1126294,C-1000567,N-1003835,2022/1/7,50000
S-1126295,C-1000194,N-1000866,2022/1/7,30000
S-1126296,C-1001092,N-1002644,2022/1/7,21000
S-1126297,C-1000750,N-1002117,2022/1/7,21000
S-1126298,C-1000527,N-1003321,2022/1/7,6000
S-1126299,C-1000510,N-1000821,2022/1/7,21000
S-1126300,C-1001182,N-1002981,2022/1/7,15000
S-1126301,C-1000601,N-1001051,2022/1/7,21000
S-1126302,C-1000674,N-1001234,2022/1/7,13000
S-1126303,C-1000193,N-1000231,2022/1/7,9000
S-1126304,C-1001181,N-1002982,2022/1/7,50000
S-1126305,C-1000567,N-1001121,2022/1/7,30000
S-1126306,C-1001096,N-1002638,2022/1/7,29000
S-1126307,C-1001316,N-1003418,2022/1/7,80000
S-1126308,C-1001363,N-1003636,2022/1/7,13000
S-1126309,C-1000909,N-1002051,2022/1/7,29000
S-1126310,C-1000567,N-1001122,2022/1/7,30000
S-1126311,C-1000395,N-1000569,2022/1/7,30000
S-1126326,C-1000625,N-1001125,2022/1/7,21000
S-1126327,C-1000461,N-1002639,2022/1/7,15000
S-1126328,C-1000461,N-1000690,2022/1/7,15000
S-1126329,C-1000510,N-1000822,2022/1/7,21000
S-1126330,C-1001094,N-1002641,2022/1/7,50000
S-1126331,C-1001176,N-1002987,2022/1/7,29000
S-1126332,C-1000844,N-1001772,2022/1/7,80000
S-1126333,C-1001094,N-1002640,2022/1/7,50000
S-1126334,C-1001174,N-1002988,2022/1/7,80000
S-1126335,C-1001302,N-1003417,2022/1/7,30000
S-1126336,C-1000934,N-1002114,2022/1/7,9000
S-1126337,C-1000050,N-1000056,2022/1/7,21000
S-1126338,C-1001182,N-1002980,2022/1/7,15000
S-1126339,C-1000290,N-1003685,2022/1/7,50000
S-1126340,C-1001436,N-1003937,2022/1/7,29000
S-1126341,C-1000601,N-1001050,2022/1/7,21000
S-1126356,C-1000395,N-1000572,2022/1/7,30000
S-1126371,C-1000909,N-1002050,2022/1/7,29000
S-1126372,C-1000844,N-1001769,2022/1/7,80000
S-1126373,C-1001092,N-1002645,2022/1/7,21000
S-1126374,C-1001176,N-1002986,2022/1/7,29000
S-1126375,C-1000290,N-1000377,2022/1/7,15000
S-1126376,C-1000535,N-1000907,2022/1/7,10000
S-1126377,C-1000844,N-1001768,2022/1/7,21000
S-1126378,C-1001435,N-1003936,2022/1/7,21000
S-1126379,C-1000510,N-1000823,2022/1/7,21000
S-1126380,C-1000290,N-1000381,2022/1/7,50000
S-1126381,C-1000245,N-1001420,2022/1/7,50000
S-1126382,C-1000395,N-1000567,2022/1/7,30000
S-1126383,C-1000050,N-1000058,2022/1/7,21000
S-1126384,C-1000305,N-1002342,2022/1/7,80000
S-1126385,C-1000277,N-1000908,2022/1/7,29000
S-1126386,C-1000844,N-1001770,2022/1/7,21000
S-1126387,C-1000510,N-1000820,2022/1/7,21000
S-1126388,C-1001181,N-1002984,2022/1/7,50000
S-1126403,C-1000050,N-1003686,2022/1/7,21000
S-1126404,C-1000674,N-1001233,2022/1/7,13000
S-1126405,C-1000245,N-1001421,2022/1/7,50000
S-1126406,C-1000245,N-1001422,2022/1/7,50000
S-1126407,C-1000290,N-1000378,2022/1/7,15000
S-1126422,C-1000290,N-1000380,2022/1/7,50000
S-1126423,C-1001363,N-1003635,2022/1/7,13000
S-1126424,C-1001092,N-1002646,2022/1/7,21000
S-1126425,C-1000290,N-1000382,2022/1/7,15000
S-1126426,C-1001208,N-1003063,2022/1/7,80000
S-1126427,C-1000934,N-1002118,2022/1/7,9000
S-1126428,C-1000625,N-1001123,2022/1/7,21000
S-1126429,C-1001174,N-1002985,2022/1/7,80000
S-1126430,C-1000216,N-1001580,2022/1/7,21000
S-1126431,C-1000290,N-1000379,2022/1/7,15000
S-1126432,C-1000844,N-1001771,2022/1/7,80000
S-1126433,C-1000625,N-1001124,2022/1/7,21000
S-1126434,C-1000216,N-1001583,2022/1/7,21000
S-1126435,C-1001208,N-1003062,2022/1/7,80000
S-1126436,C-1001435,N-1003935,2022/1/7,21000
S-1126437,C-1001181,N-1002983,2022/1/7,50000
S-1126438,C-1000674,N-1002426,2022/1/7,13000
S-1126439,C-1001316,N-1003419,2022/1/7,80000
S-1126440,C-1000245,N-1001419,2022/1/7,50000
S-1126441,C-1000054,N-1001179,2022/1/8,6000
S-1126442,C-1000806,N-1001633,2022/1/8,50000
S-1126443,C-1000231,N-1000607,2022/1/8,10000
S-1126444,C-1001008,N-1003837,2022/1/8,13000
S-1126445,C-1001282,N-1003322,2022/1/8,13000
S-1126468,C-1000158,N-1000694,2022/1/8,10000
S-1126469,C-1000162,N-1000306,2022/1/8,50000
S-1126470,C-1000413,N-1000605,2022/1/8,80000
S-1126471,C-1001372,N-1003638,2022/1/8,30000
S-1126472,C-1000127,N-1000281,2022/1/8,10000
S-1126473,C-1000231,N-1000602,2022/1/8,10000
S-1126474,C-1000008,N-1000279,2022/1/8,50000
S-1126475,C-1000293,N-1000383,2022/1/8,6000
S-1126476,C-1001201,N-1003066,2022/1/8,30000
S-1126477,C-1000210,N-1003838,2022/1/8,15000
S-1126478,C-1000325,N-1001053,2022/1/8,50000
S-1126479,C-1000127,N-1000280,2022/1/8,10000
S-1126480,C-1000054,N-1001181,2022/1/8,6000
S-1126481,C-1000054,N-1001183,2022/1/8,6000
S-1126496,C-1001282,N-1003324,2022/1/8,13000
S-1126497,C-1001008,N-1002349,2022/1/8,13000
S-1126498,C-1001158,N-1003540,2022/1/8,15000
S-1126499,C-1000774,N-1001515,2022/1/8,13000
S-1126500,C-1000716,N-1001375,2022/1/8,10000
S-1126501,C-1001008,N-1002348,2022/1/8,13000
S-1126502,C-1001008,N-1002347,2022/1/8,13000
S-1126503,C-1000325,N-1003590,2022/1/8,21000
S-1126504,C-1000716,N-1001376,2022/1/8,10000
S-1126505,C-1000413,N-1000606,2022/1/8,80000
S-1126506,C-1000462,N-1000691,2022/1/8,50000
S-1126507,C-1000991,N-1002346,2022/1/8,80000
S-1126508,C-1000897,N-1003325,2022/1/8,9000
S-1126509,C-1000462,N-1000692,2022/1/8,50000
S-1126510,C-1001201,N-1003065,2022/1/8,30000
S-1126511,C-1000774,N-1001514,2022/1/8,13000
S-1126512,C-1000501,N-1000783,2022/1/8,15000
S-1126513,C-1000991,N-1002345,2022/1/8,80000
S-1126514,C-1000991,N-1002344,2022/1/8,80000
S-1126515,C-1000991,N-1002343,2022/1/8,80000
S-1126516,C-1000806,N-1001634,2022/1/8,50000
S-1126517,C-1000162,N-1000309,2022/1/8,50000
S-1126518,C-1000413,N-1000603,2022/1/8,50000
S-1126519,C-1000325,N-1001052,2022/1/8,50000
S-1126542,C-1000231,N-1003836,2022/1/8,10000
S-1126543,C-1000462,N-1000693,2022/1/8,50000
S-1126544,C-1000054,N-1001182,2022/1/8,6000
S-1126545,C-1000325,N-1001054,2022/1/8,50000
S-1126546,C-1001279,N-1003687,2022/1/8,80000
S-1126547,C-1001279,N-1003326,2022/1/8,80000
S-1126548,C-1001372,N-1003639,2022/1/8,30000
S-1126549,C-1000018,N-1003737,2022/1/8,30000
S-1126550,C-1000144,N-1000912,2022/1/8,15000
S-1126551,C-1000845,N-1001777,2022/1/8,21000
S-1126552,C-1000469,N-1001095,2022/1/8,13000
S-1126553,C-1000293,N-1000385,2022/1/8,6000
S-1126554,C-1000335,N-1003637,2022/1/8,80000
S-1126555,C-1000413,N-1002818,2022/1/8,80000
S-1126556,C-1000469,N-1001096,2022/1/8,13000
S-1126557,C-1000536,N-1000914,2022/1/8,15000
S-1126558,C-1000231,N-1000601,2022/1/8,10000
S-1126559,C-1000636,N-1001459,2022/1/8,50000
S-1126560,C-1000462,N-1000698,2022/1/8,50000
S-1126561,C-1000012,N-1000205,2022/1/8,6000
S-1126562,C-1001201,N-1003064,2022/1/8,30000
S-1126563,C-1000144,N-1000911,2022/1/8,15000
S-1126564,C-1000628,N-1001983,2022/1/8,30000
S-1126565,C-1001111,N-1003688,2022/1/8,15000
S-1126588,C-1001123,N-1002816,2022/1/8,21000
S-1126589,C-1001377,N-1003641,2022/1/8,13000
S-1126590,C-1000006,N-1001852,2022/1/8,21000
S-1126591,C-1001158,N-1002906,2022/1/8,21000
S-1126592,C-1000536,N-1000916,2022/1/8,15000
S-1126593,C-1000006,N-1001853,2022/1/8,21000
S-1126594,C-1000210,N-1000252,2022/1/8,15000
S-1126595,C-1000636,N-1003475,2022/1/8,21000
S-1126596,C-1000335,N-1000474,2022/1/8,80000
S-1126597,C-1000462,N-1000696,2022/1/8,50000
S-1126598,C-1000897,N-1001980,2022/1/8,9000
S-1126599,C-1000846,N-1001779,2022/1/8,80000
S-1126600,C-1000636,N-1001458,2022/1/8,50000
S-1126601,C-1000678,N-1003474,2022/1/8,6000
S-1126602,C-1000902,N-1002119,2022/1/8,50000
S-1126603,C-1000462,N-1000699,2022/1/8,50000
S-1126604,C-1001123,N-1002815,2022/1/8,21000
S-1126605,C-1000716,N-1003148,2022/1/8,10000
S-1126606,C-1000231,N-1002427,2022/1/8,10000
S-1126607,C-1000897,N-1001982,2022/1/8,9000
S-1126608,C-1001144,N-1002819,2022/1/8,6000
S-1126609,C-1000462,N-1000697,2022/1/8,50000
S-1126610,C-1000012,N-1002428,2022/1/8,6000
S-1126611,C-1000258,N-1000331,2022/1/8,50000
S-1126628,C-1000628,N-1001981,2022/1/8,30000
S-1126629,C-1000846,N-1001776,2022/1/8,30000
S-1126630,C-1000258,N-1000329,2022/1/8,50000
S-1126631,C-1001113,N-1002719,2022/1/8,30000
S-1126632,C-1000501,N-1003510,2022/1/8,15000
S-1126633,C-1000716,N-1002989,2022/1/8,10000
S-1126634,C-1001377,N-1003640,2022/1/8,13000
S-1126635,C-1001111,N-1002721,2022/1/8,15000
S-1126636,C-1000486,N-1001276,2022/1/8,10000
S-1126637,C-1000678,N-1002990,2022/1/8,6000
S-1126638,C-1000258,N-1000332,2022/1/8,50000
S-1126639,C-1000501,N-1000784,2022/1/8,15000
S-1126640,C-1000054,N-1003420,2022/1/8,6000
S-1126641,C-1000538,N-1001097,2022/1/8,13000
S-1126642,C-1000293,N-1000384,2022/1/8,6000
S-1126643,C-1000258,N-1000330,2022/1/8,50000
S-1126644,C-1000018,N-1001127,2022/1/8,30000
S-1126645,C-1000052,N-1002647,2022/1/9,50000
S-1126646,C-1001314,N-1003422,2022/1/9,50000
S-1126647,C-1000354,N-1003797,2022/1/9,13000
S-1126648,C-1001001,N-1002354,2022/1/9,80000
S-1126649,C-1001249,N-1003231,2022/1/9,50000
S-1126650,C-1000108,N-1000124,2022/1/9,13000
S-1126651,C-1001249,N-1003232,2022/1/9,50000
S-1126668,C-1001262,N-1003234,2022/1/9,10000
S-1126669,C-1000036,N-1001130,2022/1/9,13000
S-1126670,C-1000847,N-1001790,2022/1/9,13000
S-1126671,C-1001370,N-1003644,2022/1/9,30000
S-1126672,C-1000007,N-1000001,2022/1/9,21000
S-1126673,C-1000649,N-1003591,2022/1/9,13000
S-1126674,C-1000306,N-1000432,2022/1/9,21000
S-1126675,C-1000649,N-1003689,2022/1/9,13000
S-1126676,C-1001084,N-1002649,2022/1/9,13000
S-1126677,C-1001319,N-1003478,2022/1/9,80000
S-1126678,C-1000051,N-1003235,2022/1/9,21000
S-1126679,C-1000041,N-1002125,2022/1/9,21000
S-1126680,C-1000360,N-1001346,2022/1/9,10000
S-1126681,C-1001340,N-1003541,2022/1/9,50000
S-1126682,C-1000502,N-1000785,2022/1/9,80000
S-1126683,C-1000036,N-1001132,2022/1/9,13000
S-1126684,C-1000847,N-1001785,2022/1/9,13000
S-1126685,C-1000649,N-1001186,2022/1/9,13000
S-1126686,C-1001444,N-1003976,2022/1/9,50000
S-1126687,C-1000051,N-1000060,2022/1/9,30000
S-1126702,C-1001340,N-1003542,2022/1/9,50000
S-1126703,C-1000898,N-1001984,2022/1/9,15000
S-1126704,C-1000143,N-1000168,2022/1/9,21000
S-1126705,C-1000898,N-1001985,2022/1/9,15000
S-1126706,C-1000847,N-1001787,2022/1/9,13000
S-1126707,C-1000260,N-1000334,2022/1/9,13000
S-1126708,C-1000224,N-1000282,2022/1/9,50000
S-1126709,C-1000007,N-1000002,2022/1/9,21000
S-1126710,C-1000331,N-1001788,2022/1/9,10000
S-1126711,C-1000673,N-1001986,2022/1/9,9000
S-1126712,C-1000978,N-1002284,2022/1/9,15000
S-1126713,C-1000350,N-1000612,2022/1/9,15000
S-1126714,C-1000260,N-1000336,2022/1/9,13000
S-1126715,C-1001370,N-1003645,2022/1/9,30000
S-1126730,C-1000098,N-1002908,2022/1/9,6000
S-1126731,C-1000405,N-1001056,2022/1/9,50000
S-1126732,C-1000673,N-1001987,2022/1/9,9000
S-1126733,C-1000259,N-1000335,2022/1/9,21000
S-1126734,C-1001444,N-1003975,2022/1/9,50000
S-1126735,C-1000187,N-1000609,2022/1/9,80000
S-1126736,C-1001262,N-1003233,2022/1/9,10000
S-1126737,C-1000673,N-1001988,2022/1/9,9000
S-1126738,C-1000167,N-1000207,2022/1/9,50000
S-1126739,C-1000051,N-1000065,2022/1/9,21000
S-1126740,C-1000847,N-1001789,2022/1/9,13000
S-1126741,C-1000051,N-1000062,2022/1/9,21000
S-1126742,C-1000673,N-1001990,2022/1/9,9000
S-1126743,C-1000502,N-1000786,2022/1/9,80000
S-1126744,C-1000847,N-1001783,2022/1/9,13000
S-1126745,C-1000331,N-1001791,2022/1/9,10000
S-1126746,C-1000649,N-1001189,2022/1/9,13000
S-1126747,C-1000936,N-1002124,2022/1/9,6000
S-1126748,C-1000350,N-1000611,2022/1/9,15000
S-1126749,C-1001145,N-1002823,2022/1/9,30000
S-1126750,C-1000052,N-1002822,2022/1/9,21000
S-1126751,C-1000167,N-1000206,2022/1/9,50000
S-1126752,C-1000910,N-1002057,2022/1/9,80000
S-1126753,C-1000098,N-1000113,2022/1/9,21000
S-1126768,C-1000052,N-1000061,2022/1/9,50000
S-1126769,C-1000898,N-1003839,2022/1/9,15000
S-1126770,C-1001145,N-1002821,2022/1/9,30000
S-1126771,C-1000870,N-1001856,2022/1/9,30000
S-1126772,C-1000108,N-1000125,2022/1/9,13000
S-1126773,C-1000911,N-1002056,2022/1/9,10000
S-1126774,C-1000007,N-1002820,2022/1/9,21000
S-1126775,C-1000649,N-1001188,2022/1/9,13000
S-1126776,C-1000108,N-1003938,2022/1/9,30000
S-1126777,C-1000036,N-1001129,2022/1/9,13000
S-1126778,C-1000589,N-1001517,2022/1/9,13000
S-1126779,C-1000649,N-1001184,2022/1/9,13000
S-1126780,C-1001084,N-1002650,2022/1/9,13000
S-1126781,C-1000052,N-1000064,2022/1/9,50000
S-1126782,C-1000405,N-1001055,2022/1/9,50000
S-1126783,C-1000589,N-1001518,2022/1/9,13000
S-1126784,C-1001145,N-1003690,2022/1/9,30000
S-1126799,C-1000051,N-1000059,2022/1/9,30000
S-1126800,C-1000911,N-1002059,2022/1/9,10000
S-1126801,C-1001340,N-1003543,2022/1/9,50000
S-1126802,C-1000847,N-1001786,2022/1/9,13000
S-1126803,C-1001077,N-1002723,2022/1/9,10000
S-1126804,C-1000649,N-1002724,2022/1/9,13000
S-1126805,C-1000350,N-1000608,2022/1/9,15000
S-1126806,C-1001116,N-1002725,2022/1/9,80000
S-1126807,C-1000036,N-1001131,2022/1/9,13000
S-1126808,C-1001369,N-1003643,2022/1/9,13000
S-1126809,C-1000910,N-1002058,2022/1/9,80000
S-1126810,C-1000291,N-1000615,2022/1/9,80000
S-1126811,C-1000483,N-1001348,2022/1/9,50000
S-1126812,C-1000483,N-1001347,2022/1/9,50000
S-1126813,C-1000978,N-1003149,2022/1/9,15000
S-1126814,C-1000898,N-1003890,2022/1/9,15000
S-1126815,C-1000649,N-1001185,2022/1/9,13000
S-1126816,C-1000502,N-1003691,2022/1/9,80000
S-1126817,C-1000143,N-1000166,2022/1/9,30000
S-1126818,C-1000041,N-1002121,2022/1/9,21000
S-1126819,C-1000649,N-1001187,2022/1/9,13000
S-1126820,C-1000649,N-1003977,2022/1/9,13000
S-1126821,C-1000007,N-1000000,2022/1/9,21000
S-1126822,C-1000936,N-1002122,2022/1/9,6000
S-1126837,C-1000936,N-1002123,2022/1/9,6000
S-1126838,C-1001369,N-1003642,2022/1/9,13000
S-1126839,C-1000752,N-1001460,2022/1/9,50000
S-1126840,C-1000360,N-1001349,2022/1/9,10000
S-1126841,C-1001319,N-1003477,2022/1/9,80000
S-1126842,C-1000051,N-1000063,2022/1/9,21000
S-1126843,C-1000441,N-1003421,2022/1/9,9000
S-1126844,C-1000098,N-1002537,2022/1/9,21000
S-1126845,C-1000081,N-1002992,2022/1/9,13000
S-1126846,C-1000143,N-1000167,2022/1/9,30000
S-1126847,C-1000978,N-1003796,2022/1/9,50000
S-1126848,C-1000291,N-1002538,2022/1/9,80000
S-1126849,C-1001319,N-1003476,2022/1/9,80000
S-1126850,C-1000589,N-1001516,2022/1/9,13000
S-1126851,C-1000752,N-1002539,2022/1/9,50000
S-1126852,C-1000291,N-1000614,2022/1/9,80000
S-1126853,C-1000441,N-1000670,2022/1/9,9000
S-1126854,C-1000354,N-1000506,2022/1/9,30000
S-1126855,C-1000936,N-1003067,2022/1/9,15000
S-1126856,C-1000239,N-1000311,2022/1/9,15000
S-1126857,C-1000911,N-1002053,2022/1/9,10000
S-1126858,C-1000537,N-1000918,2022/1/9,30000
S-1126859,C-1000098,N-1000112,2022/1/9,21000
S-1126874,C-1000883,N-1001900,2022/1/9,9000
S-1126875,C-1001368,N-1003647,2022/1/10,30000
S-1126876,C-1000677,N-1002651,2022/1/10,30000
S-1126877,C-1001017,N-1002436,2022/1/10,30000
S-1126878,C-1001348,N-1003548,2022/1/10,30000
S-1126879,C-1000979,N-1002286,2022/1/10,50000
S-1126880,C-1001017,N-1002435,2022/1/10,30000
S-1126881,C-1000807,N-1001636,2022/1/10,21000
S-1126882,C-1000619,N-1001100,2022/1/10,30000
S-1126883,C-1000333,N-1001378,2022/1/10,50000
S-1126884,C-1000333,N-1001377,2022/1/10,50000
S-1126885,C-1000016,N-1001586,2022/1/10,80000
S-1126886,C-1001031,N-1002437,2022/1/10,15000
S-1126887,C-1000629,N-1003545,2022/1/10,80000
S-1126888,C-1001138,N-1002825,2022/1/10,13000
S-1126889,C-1000353,N-1001544,2022/1/10,15000
S-1126890,C-1000574,N-1002062,2022/1/10,21000
S-1126891,C-1001128,N-1003592,2022/1/10,50000
S-1126892,C-1001138,N-1003939,2022/1/10,13000
S-1126893,C-1001138,N-1002824,2022/1/10,13000
S-1126894,C-1000677,N-1001238,2022/1/10,30000
S-1126895,C-1000912,N-1002063,2022/1/10,29000
S-1126896,C-1001128,N-1002827,2022/1/10,21000
S-1126897,C-1000827,N-1001904,2022/1/10,80000
S-1126912,C-1000040,N-1003546,2022/1/10,21000
S-1126913,C-1000677,N-1001237,2022/1/10,30000
S-1126914,C-1000040,N-1001858,2022/1/10,21000
S-1126915,C-1000466,N-1000700,2022/1/10,30000
S-1126916,C-1000372,N-1003237,2022/1/10,30000
S-1126917,C-1001433,N-1003940,2022/1/10,13000
S-1126918,C-1001020,N-1002438,2022/1/10,30000
S-1126919,C-1001379,N-1003693,2022/1/10,13000
S-1126920,C-1000979,N-1002285,2022/1/10,50000
S-1126921,C-1001368,N-1003646,2022/1/10,30000
S-1126922,C-1001433,N-1003941,2022/1/10,13000
S-1126923,C-1000618,N-1001099,2022/1/10,30000
S-1126924,C-1000464,N-1000702,2022/1/10,29000
S-1126925,C-1001000,N-1002356,2022/1/10,9000
S-1126926,C-1000061,N-1001013,2022/1/10,10000
S-1126927,C-1000235,N-1003236,2022/1/10,13000
S-1126928,C-1000353,N-1001545,2022/1/10,15000
S-1126929,C-1001348,N-1003547,2022/1/10,30000
S-1126930,C-1001138,N-1003593,2022/1/10,13000
S-1126931,C-1001379,N-1003692,2022/1/10,13000
S-1126932,C-1000489,N-1000760,2022/1/10,6000
S-1126933,C-1000318,N-1003544,2022/1/10,29000
S-1126934,C-1001089,N-1002653,2022/1/10,30000
S-1126935,C-1000567,N-1001585,2022/1/10,80000
S-1126950,C-1001184,N-1002997,2022/1/10,9000
S-1126951,C-1000466,N-1000701,2022/1/10,30000
S-1126952,C-1001083,N-1002655,2022/1/10,50000
S-1126953,C-1000736,N-1001423,2022/1/10,13000
S-1126954,C-1001184,N-1003648,2022/1/10,6000
S-1126955,C-1000240,N-1003332,2022/1/10,13000
S-1126956,C-1000337,N-1000475,2022/1/10,9000
S-1126957,C-1001348,N-1003549,2022/1/10,30000
